,Tair,Trad,Trad_V_0,LAI,fv,F,h_V,w_V,ea,P_atm,u,c_p,sza_degrees,sza_rad,vza_degrees,vza_rad,x_LAD,Sdn,z_T,z_u,KB_1_DEFAULT,alpha_PT,L,emis_leaf,emis_soil,rho_vis_leaf,tau_vis_leaf,rho_nir_leaf,tau_nir_leaf,rho_vis_soil,rho_nir_soil,z0_soil,leaf_width
1705,300.5707092707391,305.13835108980174,300.5707092707391,5.961000631877931,0.2758107586563344,21.612648,1.833631424958063,0.646735562966179,55.560901679825314,1000.5328621046124,2.9320117022434,1033.8946283194607,37.998107500584,0.663192085411944,88.66722369193131,1.5475349920265238,1.2,310.73750312137884,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1706,295.91696673909144,305.90907261518856,295.91696673909144,6.462815516132899,0.9603858225350037,6.729395,0.6807472274800266,0.5101415751484542,48.12367976746656,999.5484978729368,3.992492917171253,1029.7770821908196,74.9250757111746,1.3076892634660287,8.191980179306624,0.14297702638701604,0.0,341.56541335135813,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1707,288.467981510576,299.94579103372286,288.467981510576,5.968540651121351,0.3869624318703093,15.424083,0.0778647010207123,0.6639322991402566,40.07999882099178,1001.4016599832353,1.5024309635794686,1025.2763819279317,47.47357970206488,0.8285702735089808,25.734887340794327,0.449158516726669,0.1,923.6498781246186,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1708,297.4359262802583,297.80547911560217,297.4359262802583,4.600883983524851,0.4278449811109608,10.753624,0.9691718630224553,0.15122757637226436,7.7265105186426375,1002.4029364451645,10.264777323282047,1007.6424183068241,89.6514625897348,1.5647132014193947,26.00011717456431,0.4537876506004725,1.6,348.814119629704,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1709,302.6818032082744,305.0477463566147,302.6818032082744,4.610331672567891,0.36095359245416647,12.772644,1.3145828425273611,0.8461993199841377,56.246836933072466,996.5524012390096,10.699652165735376,1034.4036311390203,3.1367855832807976,0.05474723635734071,87.94250888251065,1.53488633246417,0.6,175.09034461150998,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1710,308.14132621628255,322.0799466624025,308.14132621628255,1.1632000399635238,0.7701424842906952,1.5103699,1.35624268221409,0.998058976866322,3.7033014265787845,1001.3367962230776,0.20733720999378313,1005.4845503086392,27.666889007389994,0.48287830696278117,62.71031702698346,1.094501507090323,0.1,580.3048338835958,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1711,284.5284357702337,290.53252720216875,284.5284357702337,0.10755002775370937,0.002411515217943805,44.598526,0.6342172212562653,0.061499434118108987,25.629250249632875,1009.0685203185228,2.814541442738523,1017.2420215664761,76.44641356151763,1.3342416179897274,26.46310240156357,0.4618682671997029,1.7,995.8625461851381,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1712,299.25700317291677,306.132542508694,299.25700317291677,3.9093380136699514,0.9599358632696867,4.0724993,0.45527074447275107,0.6535065208840237,6.624666523547864,1007.0221358443355,14.20547217411929,1007.0338813128236,37.224161906393476,0.6496841865620154,62.15722096565421,1.0848481597403152,0.6,370.1246881260014,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1713,310.79899602679563,314.42725212672036,310.79899602679563,0.29196409935160883,0.40001145258043547,0.72988933,1.8254968794476227,0.6492494890253503,58.19240883491774,996.0767078337763,9.331706760874274,1035.5123373627255,88.07993383324128,1.5372848503288106,53.92199873474111,0.9411164171774489,0.8,32.224143924108105,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1714,296.8391379177364,298.24688156639394,296.8391379177364,5.99809688503633,0.937917933400226,6.395119,0.3735022663829537,0.7177699815214416,53.053794315870775,990.9098090466612,19.70929631579402,1032.782458186207,63.78152600481817,1.1131976307304616,56.12978213209222,0.9796495066320919,0.4,914.723983668602,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1715,310.65459256792644,320.5174138275629,310.65459256792644,6.347821398354023,0.45443615949150784,13.968566,0.839129834534349,0.9157435430233598,19.38665574207791,1002.6544240687666,4.010631718556477,1013.9371782110853,78.3944506642068,1.3682412793826642,9.617965704924691,0.16786516889483324,0.1,297.06663591274986,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1716,304.8344516595558,308.9030374909399,304.8344516595558,6.466518502605429,0.7251372844320554,8.917647,1.638030397128657,0.8661016522398195,18.157532470833424,999.1245436076795,14.110875265153464,1013.3056542412166,77.87677281189711,1.3592060963952073,53.56806992334672,0.9349391941009467,1.2,100.99818667004301,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1717,298.8706783873009,310.35650440226,298.8706783873009,3.7872280792060398,0.12614702791653687,30.022333,1.8719363990072009,0.20193193335349824,23.691313180188693,994.8740172690021,4.190411291652289,1016.3763773626808,51.00821149311521,0.8902612361084734,47.55113581817725,0.8299238830902007,0.1,401.1447824919189,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1718,300.91296722283477,308.7496046986786,300.91296722283477,2.027944169062094,0.08209195337809305,24.703325,0.9392730425442186,0.7340838297367491,66.357342583411,1002.4713101923202,17.57327644666105,1039.880406304375,9.2694026990851,0.16178159679228418,46.46850937809437,0.8110284871416094,1.4,611.8418118318791,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1719,293.7834612144486,302.6054009002324,293.7834612144486,0.6770640000407031,0.26598003090056643,2.5455444,0.5393104634008823,0.5150137027240695,79.2178322121375,999.9282819477179,7.234556311983054,1047.262696714699,83.26096357547632,1.453177952775132,31.548475081660076,0.5506247641583553,1.6,723.5976043296324,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1720,294.1217459862797,303.8968883355083,294.1217459862797,1.8930250348790256,0.5706363160889246,3.3173933,1.6401060995372396,0.8616829394443036,77.61778354577159,992.6569144294457,1.1231855318950479,1046.675512557958,69.66762580872157,1.2159294524095685,88.73295785284273,1.5486822695654636,0.1,938.5504144172112,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1721,308.7825319666275,322.51885952415535,308.7825319666275,2.210805369761853,0.5736428554204646,3.8539753,0.3602790719335194,0.7197963356108106,57.91736694904303,998.259017851721,15.46257173599593,1035.2864272057518,2.8803929345185453,0.050272340458530046,38.3785929905874,0.6698328099685673,1.3,577.4062258549112,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1722,298.27609665350855,311.2583158345278,298.27609665350855,0.8426816911315251,0.7506337284271968,1.122627,0.04407725579359112,0.4247200890326537,19.849758537679783,997.869308308214,6.748258802443092,1014.240020954061,22.839721471812094,0.3986283399215663,36.7520780648844,0.6414447691822189,1.3,660.52554702195,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1723,301.5597959107185,303.0930278013656,301.5597959107185,1.814692223282261,0.7195943162154926,2.5218267,1.055314040818716,0.45875696693056456,49.407943202594346,995.627809697901,19.870777098290702,1030.6000061770771,53.54462829675492,0.9345300605348968,86.14403147540938,1.5034969801875222,0.5,937.461367425477,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1724,310.295797367276,325.17891279421485,310.295797367276,7.304594240041831,0.43347525441615564,16.851236,0.8694384635900558,0.4738934874015919,43.94486191061259,994.4737649537174,3.4166506730791513,1027.5810783817394,40.21087085326966,0.7018120914837772,88.10804328377664,1.537775452791579,0.2,259.88751694062785,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1725,302.1538365648625,313.0202355498063,302.1538365648625,1.8927349036581704,0.6851472530581932,2.7625227,1.090327778651411,0.9178151087924786,32.986352155847726,1002.3533687442417,12.77049133106348,1021.3564623129319,42.56921819899853,0.742973017572415,14.436134094732196,0.2519580712124878,0.0,135.77852075555307,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1726,300.9816697135504,303.92790790658523,300.9816697135504,1.28598787101319,0.8997611296641153,1.4292548,1.790412444357785,0.3194220822544874,47.530937039824,1003.8343378979491,4.4313292351818,1029.3347003965894,59.87541890134023,1.0450232008392328,51.80872349695699,0.90423280627725,0.5,152.04110665498504,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1727,289.20064266871174,291.7797984168581,289.20064266871174,4.587928082601823,0.8803856890349417,5.211271,1.0116586072291915,0.8394474090277779,46.44597159891009,1008.8071500314926,5.684981138590337,1028.6078929011003,13.570929345468691,0.23685739963394767,69.38198184997782,1.2109440248410595,1.1,752.1479231887066,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1728,290.1925565814931,294.6955927222716,290.1925565814931,0.3054926207759152,0.3029851189067364,1.008276,0.09201202785500051,0.3027107570717147,5.389666973009435,997.8279165917692,15.938230431471961,1006.4002775797456,82.68076873646211,1.4430516425312556,73.94250721411935,1.2905402080660424,0.2,308.49429458210074,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1729,297.3926339290702,299.7409481847667,297.3926339290702,5.934756758492178,0.6094943926661109,9.737181,1.8092635062226465,0.4201037064681994,62.579903701568185,999.0527980194042,9.987663518707103,1037.8794462176515,35.48378304865362,0.619308845262357,62.80394436995286,1.096135612495033,1.3,647.6152059490728,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1730,296.1644540804486,296.66192064039905,296.1644540804486,2.4832342999900536,0.9203003712129649,2.6982868,0.08939542242422482,0.5366990607317034,45.22909178344608,990.7157450596368,9.36174354257541,1028.3928388067577,69.92101849851677,1.2203519891469796,48.719936444163736,0.8503233023130357,0.7,825.4586296268006,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1731,298.5613396157496,301.8425259775608,298.5613396157496,6.1952170441496115,0.44213869738881895,14.011931,0.511090685628627,0.0767918658842568,9.665097647954992,996.5216436655595,9.52762774359492,1008.7162727925291,79.13776790642707,1.3812146126462521,42.7748205148013,0.7465614549328985,0.5,647.0618229201533,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1732,307.66242387324394,312.33808160456243,307.66242387324394,1.4379461597519452,0.44241002583683786,3.2502568,1.0106295148951365,0.7623731543784367,44.671290689399555,1008.9675871902742,5.475752011203301,1027.62829686152,39.70806248709668,0.6930364299874855,44.95289670760873,0.784576055856691,1.1,63.573917046497066,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1733,284.648217804512,297.6140071126954,284.648217804512,5.35149587034931,0.9967576943117724,5.3689036,0.3976616318032429,0.6615710940288073,14.88699364762435,1003.3206178835121,17.231851791137313,1011.495683576236,12.962495004277262,0.22623821709795466,17.620253242248108,0.3075314341124355,1.9,554.8340317599138,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1734,288.974897421587,296.9260642307367,288.974897421587,0.7122225527961881,0.39757084645865604,1.7914356,0.4764815814729597,0.09318236009811576,7.819561151725605,1004.3758249004857,4.243940292164112,1007.684193618087,22.20088968091597,0.387478621804017,48.43859145510675,0.845412905920004,0.2,852.4997565648159,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1735,298.6217410343273,308.94686175867463,298.6217410343273,4.793034169955629,0.7231703854004901,6.6278076,1.9115682008400012,0.7297905787036815,46.573876055176825,1002.2825976439781,15.073144928844792,1028.845097083958,47.60741381436124,0.8309061194200361,34.89899672344266,0.6091023984667873,1.6,256.51824876520936,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1736,284.14872823324527,298.84780410795275,284.14872823324527,0.37581147144158855,0.9191504882681719,0.40886828,0.3552975131703855,0.23805879939570795,56.917819493787746,991.6996369620322,2.2634189695168505,1034.9368844320968,35.71535422776836,0.6233505247906347,62.51513816024176,1.0910949932353693,0.7,205.7194854647808,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1737,284.93740980759213,291.75413866130845,284.93740980759213,5.375532114245675,0.05571269942327228,96.48666,0.2607594259678636,0.5117885229857397,52.16144825954601,990.005865388093,16.304253206623326,1032.3067505686163,75.13947417275065,1.3114312225317415,25.37563357400671,0.44288835564603324,1.1,577.6666617227759,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1738,302.31109090966396,313.47153624721795,302.31109090966396,1.4218216585554693,0.4380258733536875,3.2459764,1.7505285925186074,0.8820429704232438,43.57529218051205,994.7096489090218,15.691349541191519,1027.369392256551,22.42570209900833,0.39140233869909874,60.595966661134874,1.0575991316655187,0.3,842.0281611167136,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1739,297.04524774537737,310.91450588907867,297.04524774537737,1.156626723641767,0.9438491286947731,1.225436,1.9283463282585211,0.38895879448878246,69.3021672136292,1001.2530334856243,18.044123302364945,1041.5857542494994,78.73691375077587,1.3742183878098368,70.42616572515587,1.2291684714591498,0.9,748.9680326578149,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1740,284.09399991245147,292.67636240232235,284.09399991245147,5.846931725174756,0.38052389944365417,15.3654785,0.0793898245568756,0.4641359724556715,65.92712356987772,996.0263602585491,8.903688301237345,1039.8783668410051,31.71798769557174,0.5535833173947757,55.31068833355993,0.9653536229650365,1.8,819.6820174780851,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1741,308.9785703063293,312.4303252746582,308.9785703063293,7.643930638507301,0.7568045358107623,10.10027,1.3895426513028024,0.8689126205858089,76.16410546548235,999.4099007530932,2.3718051673780804,1045.5481444015657,25.664058506371273,0.44792232036063684,5.371958881552055,0.09375836976483543,0.9,31.390635762469476,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1742,292.93977453524764,296.0523318270308,292.93977453524764,1.0059134494279984,0.009474290987606215,106.17295,1.0961273780273824,0.44403858537552754,34.68669687720828,1004.0172776631695,3.391583789775232,1022.2575573181466,86.43150030424407,1.5085142577475397,9.115474717708215,0.15909504670630903,0.8,225.05498301525682,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1743,302.2938378162524,309.6107711226874,302.2938378162524,1.4110261296699038,0.9450914559780237,1.4930048,0.7939108968587962,0.3647602080202246,34.3725448892737,1004.4006434487844,14.93057756531869,1022.0782590145842,70.06493492973794,1.222863804719509,62.23775628930031,1.0862537663020988,0.3,388.18063466253227,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1744,306.7299732908965,318.3287239335331,306.7299732908965,6.203814454096539,0.9377412020006749,6.6157,1.3336810948160316,0.5393867144751344,75.98248757662039,993.1188512170208,10.58272646344857,1045.7185303709339,17.51394543359301,0.3056760128308239,50.57425062423634,0.8826871901217217,1.1,840.214519400087,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1745,294.9038234645013,307.7437640572588,294.9038234645013,4.781836791464337,0.5488589864650888,8.712323,0.9139447257606577,0.5403022601278039,51.69632511216132,995.8127691817466,15.478397071343476,1031.8749236215244,4.052139850379184,0.07072318214038716,44.25203575754615,0.7723437246794436,1.6,532.9988835991477,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1746,290.5527956807776,301.60752504751207,290.5527956807776,7.013940950957999,0.2675521797466537,26.215227,0.5550480305657661,0.08372438488054079,23.997337415562974,1003.6441535599392,14.233642204849096,1016.4292099999196,71.7773221867711,1.252750600423932,55.79444583436755,0.9737967841353485,0.0,702.2707145021225,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1747,291.79350380501717,295.80466899021263,291.79350380501717,6.403402648772744,0.5368534169736963,11.927655,0.22336185576920542,0.14320121255625473,5.2077673953498405,999.2366887388947,4.0144497684052105,1006.2982421524717,80.65893264283702,1.4077639457618374,55.69322728992394,0.9720301872707313,1.5,320.1896945754272,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1748,296.6308304278473,303.27151073153465,296.6308304278473,5.382483306943991,0.7463717902956212,7.211531,0.5228473092784331,0.8956740470292326,35.59277846107964,999.5351528540712,17.10922281405545,1022.8417128199012,20.945715958221424,0.3655717076584829,21.44620384047155,0.3743068690700813,1.7,974.0944869036522,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1749,298.2837256695621,307.29541263167596,298.2837256695621,1.1517589452944836,0.8840580972463145,1.3028091,0.8272817445152998,0.7358042912691817,23.707252320071255,1006.4675950505972,4.714536238082316,1016.2353610372691,61.771995164511495,1.0781247011467419,50.964477107069854,0.8894979270756436,0.3,283.62802970212084,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1750,297.4022042963665,310.9855385859847,297.4022042963665,4.505323685168682,0.6058159499730323,7.436786,0.48745686252492804,0.04910095549874116,29.25829344428232,1009.345953994944,16.5145839053913,1019.2050577749653,21.258808461447984,0.37103620270309734,51.931167679963075,0.9063698604206205,0.5,65.51701492434204,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1751,301.8041596930388,306.66439432793896,301.8041596930388,1.728178275506199,0.6795548223879233,2.5431035,1.8318984381733432,0.3133546557843715,37.839082780366965,990.4729017060482,5.633925787715757,1024.2711686143236,44.1579160494486,0.7707010258821253,35.139804844555606,0.6133052930457495,0.1,770.040818335423,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1752,289.9066213557046,293.8792932505583,289.9066213557046,1.2070811632117886,0.6610917893109105,1.8258904,1.6102044612169024,0.2676929711481073,38.20275124335733,997.6229347845018,5.08161064444161,1024.3212240700173,16.12703463110106,0.2814698528958626,36.1315332320907,0.6306142186937312,1.5,426.1126099193955,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1753,307.6160921745517,310.6382723987012,307.6160921745517,0.1405482402065088,0.8692440098977992,0.1616902,1.5058877068201955,0.9970039941753792,1.7108945973361234,1002.0251344664822,17.362536495843443,1004.41552602666,72.13546317257054,1.2590013398124704,17.74073028301657,0.3096341551469046,0.0,833.5545853683985,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1754,288.45492797680134,295.4818423054029,288.45492797680134,5.862308628808277,0.3912837123059463,14.982245,1.717099488380898,0.2801736820998191,53.623441960034135,1001.3589342029773,9.313822933753995,1032.7881423038948,24.293021422380036,0.4239932090780477,19.875541979251558,0.3468936481562902,1.8,465.9178098801391,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1755,306.13470376700565,308.84550996872144,306.13470376700565,2.1919164733118848,0.10194874435898438,21.500181,0.12389312381484396,0.4987905376639268,20.636153491905695,994.9417318417392,19.45316791130201,1014.701988144921,73.81055427490278,1.2882371948190294,38.73485092925184,0.6760506839846298,0.2,548.9369011312269,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1756,286.1658701619626,293.2027981973785,286.1658701619626,3.3671888051418506,0.20822251694535743,16.171108,1.3488188011077729,0.553272691351747,3.4414426788426233,1000.1044265266754,9.566729847090127,1005.3463163883608,3.92660139422478,0.06853212274262227,4.892207873036279,0.08538513507647179,1.4,527.9879197745059,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1757,299.75209420791754,304.79753435938824,299.75209420791754,4.022878418583127,0.8286061754213262,4.8549943,1.4763216146331641,0.9930736261329995,12.407339271132543,998.8638469547933,11.944904368658879,1010.1874720337692,50.04198758768467,0.8733974476472322,51.70013991205227,0.9023376652070437,0.4,93.56101679474472,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1758,302.2274281930105,307.35752046504257,302.2274281930105,3.9076520548359284,0.7776913311121431,5.0246825,0.7026483917683015,0.1908655934429041,45.28747046630563,994.7348078626015,7.230363043194719,1028.3230627737337,69.20989190210089,1.2079404886410217,64.43657813246277,1.1246304471300541,0.5,213.62775520363263,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1759,302.72206543756727,308.4104199386228,302.72206543756727,5.250603128065078,0.04033943343412172,130.16055,0.9955135040800924,0.5924928688030694,63.37723339258524,1004.4348321732125,7.197541052049965,1038.1370570305514,74.78750010037177,1.305288116087077,29.399437208576604,0.5131169775229927,0.5,72.67363503074687,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1760,285.4897426357282,287.28715845014835,285.4897426357282,6.907475171092465,0.5764510880496905,11.98276,0.20386415250062018,0.20227313327786278,45.238847484364165,990.3417299723002,1.4758071636440695,1028.407870755048,80.99082938541035,1.413556636696386,75.43365473050754,1.3165656418599525,0.1,838.600589003919,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1761,285.3056682495787,285.8212345406869,285.3056682495787,2.785429831501185,0.9480473746676381,2.9380703,1.0008958614356451,0.2762184485017942,19.762677959366854,1008.0837275330915,4.136195770037556,1014.0833980429833,88.03230318885606,1.5364535387594418,63.26845330865758,1.104242822880375,0.3,805.6249648180097,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1762,287.6843116436415,292.20018954357573,287.6843116436415,7.2207331380496855,0.6461391030710585,11.1751995,0.1688887352000683,0.6913496123488075,74.10306638336235,992.1457666138776,8.524077996114247,1044.6854754345236,40.1835862635044,0.7013358855573175,10.405625832981967,0.1816124315161129,1.4,810.60074654724,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1763,312.4525472077069,323.6208675478483,312.4525472077069,0.33150602933088,0.36098265827581166,0.91834337,0.14779519451577805,0.5271818573539501,7.681890553053794,1004.9390823838595,3.8585057328701566,1007.6080029660719,62.56219815486693,1.091916345087549,26.86403050492121,0.46886578266706985,1.7,577.9460974882201,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1764,299.39749721801377,303.7576538252826,299.39749721801377,1.457540682554023,0.7374341491421728,1.9765028,1.1405824004996807,0.12689255511623254,65.69422112391513,998.4042024782663,1.1994583728815456,1039.6580378004182,54.60013420950367,0.9529521139866305,46.2724813860931,0.807607153255114,1.0,666.8205122826355,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1765,285.2531298950749,287.91430400124324,285.2531298950749,7.668006327931033,0.004346698732636822,1764.0989,0.23567876779593422,0.5552544993988068,66.22846093958381,1000.6529856657526,16.324269579373603,1039.875606699231,39.76441611227432,0.69401998629227,18.89124004414117,0.3297143385548623,1.9,440.04883249173974,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1766,287.9637024460835,301.4256531304871,287.9637024460835,6.632243004307017,0.45810860575952483,14.477447,1.0230470134010443,0.5926923679655411,5.041938794902228,999.4571190094193,9.27161376329307,1006.208370106637,7.191858449455428,0.12552160928037143,31.625229685437375,0.5519643847103328,1.2,432.5564003117468,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1767,305.6203494169946,317.61213711254203,305.6203494169946,0.6804550896393868,0.9806160910903903,0.6939057,1.3979251905053693,0.4450672478250757,25.74244699705976,998.2442125614709,2.8195949424876243,1017.4544543473023,86.03491935539905,1.5015926144395109,78.28173552112989,1.3662740290191158,0.5,122.08113495250139,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1768,283.5826945739806,284.89674805155653,283.5826945739806,6.5314189469596,0.6052197639046119,10.791814,1.6737573063557292,0.28940526758282203,73.37891020302482,1007.9658164673245,10.658141420317826,1043.6134078661983,84.62568535798607,1.4769968412536132,62.413958318758425,1.089329071864839,1.0,552.4205409102153,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1769,305.8130744658562,311.1508089484822,305.8130744658562,0.9478016198033625,0.056676367647222614,16.723047,0.21900752224941056,0.33622009796650965,40.55253528596552,992.0281130753186,3.3821702174711965,1025.7486068103296,51.929871325506184,0.9063472347670749,7.660134028015049,0.13369455993291815,1.9,619.3268653737339,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1770,295.31228615321726,300.77463670567676,295.31228615321726,7.18390542769967,0.5646374756137038,12.723041,1.5269397641234113,0.7595805476279517,49.17679997885738,994.3305470886152,12.214516710481806,1030.5066712821138,41.6846423611758,0.727534256718821,19.847717876585122,0.34640802595334796,0.1,966.8866551157284,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1771,311.4894999860651,326.2387971888714,311.4894999860651,2.6559938203484297,0.1584051808066712,16.76709,0.13766999683834213,0.048125285544730056,8.234011896576767,1008.2221532953843,16.451008783048366,1007.8897894835463,88.87333425703532,1.5511323000107349,58.237394393175535,1.016434279943398,0.4,827.3797514195539,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
1772,299.856720973988,303.79075441360345,299.856720973988,3.4797021200820906,0.8090596971065701,4.3009214,1.6493767121964777,0.21207267952383113,58.22470364114185,1004.5611141625772,14.171771432398891,1035.2539189026268,57.35705347677149,1.0010694324121234,65.0872199996733,1.1359862899642015,1.4,918.5439326951216,2,2,0.0,1.7,inf,0.97,0.95,0.07,0.08,0.32,0.33,0.15,0.25,0.01,0.1
